## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.type,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
tv21850t1,Data Management & Integrations with Adobe Campaign,Campaign,Recorded live at Adobe Summit 2018. (01:03:46),/www/img/thumb/21850t1.jpg,,https://video.tv.adobe.com/v/21850t/?quality=9,,,Summit Session,,,,,,,,,,
tv21857t1,Managing Cross-Channel Experiences: How Ready Are You?,Campaign,Recorded live at Adobe Summit 2018. (01:08:41),/www/img/thumb/21857t1.jpg,,https://video.tv.adobe.com/v/21857t/?quality=9,,,Summit Session,,,,,,,,,,
tv21855t1,Personalizing Mobile Journeys with Adobe Experience Cloud,Campaign,Recorded live at Adobe Summit 2018. (01:02:43),/www/img/thumb/21855t1.jpg,,https://video.tv.adobe.com/v/21855t/?quality=9,,,Summit Session,,,,,,,,,,
tv21861t1,Disrupting the Insurance Industry with Experience Marketing-IAG Case Study,Campaign,Recorded live at Adobe Summit 2018. (00:56:00),/www/img/thumb/21861t1.jpg,,https://video.tv.adobe.com/v/21861t/?quality=9,,,Summit Session,,,,,,,,,,
tv21851t1,Experience Business Awards: Excellence in Email & Omnichannel Marketing,Campaign,Recorded live at Adobe Summit 2018. (01:08:45),/www/img/thumb/21851t1.jpg,,https://video.tv.adobe.com/v/21851t/?quality=9,,,Summit Session,,,,,,,,,,
tv21848t1,Mastering Adobe Campaign Standard: Tips & Tricks for 2018,Campaign,Recorded live at Adobe Summit 2018. (01:04:11),/www/img/thumb/21848t1.jpg,,https://video.tv.adobe.com/v/21848t/?quality=9,,,Summit Session,,,,,,,,,,
tv21859t1,Executing on an Experience Vision: OCCU’s Stepping Stones for Success,Campaign,Recorded live at Adobe Summit 2018. (00:32:49),/www/img/thumb/21859t1.jpg,,https://video.tv.adobe.com/v/21859t/?quality=9,,,Summit Session,,,,,,,,,,
tv21852t1,The Evolution of Omnichannel Marketing for True Value & Adobe Campaign,Campaign,Recorded live at Adobe Summit 2018. (00:38:01),/www/img/thumb/21852t1.jpg,,https://video.tv.adobe.com/v/21852t/?quality=9,,,Summit Session,,,,,,,,,,
tv21853t1,Serve Up Emails That Pop!,Campaign,Recorded live at Adobe Summit 2018. (01:12:38),/www/img/thumb/21853t1.jpg,,https://video.tv.adobe.com/v/21853t/?quality=9,,,Summit Session,,,,,,,,,,
lu66,Campaign Standard Tips & Tricks,Campaign,"Adobe Campaign is a powerful cross-channel campaign management tool that can help you align your online and offline strategies to create personalized customer experiences that drive revenue. Whether you want to improve your email and mobile marketing, orchestrate campaigns across channels, or design entire customer journeys, Adobe Campaign can help you reach your goals.",/www/img/thumb/Adobe_Campaign_Standard_Tips_and_Tricks_Sheet.png,,https://expleague.azureedge.net/pdf/Adobe_Campaign_Standard_Tips_and_Tricks_Sheet.pdf,,,Reference,,,,,,,,,,
tv27429,Intro to Adobe Analytics - Skill Builder Webinar,Analytics,"Learn several basics about analytics in general, Adobe Analytics, and more. This is a part of the Experience League Skill Builder - foundational webinar series.",/www/img/thumb/27429.jpg,,https://video.tv.adobe.com/v/27429?quality=12,,,Video,,,,,,,,,,
doclivefyreusingreleasenotescrn,Latest Release Notes for Livefyre,Livefyre,Latest release notes for Adobe Livefyre.,/www/img/thumb/doclivefyreusingreleasenotescrn.png,,https://docs.adobe.com/content/help/en/livefyre/using/release-notes/c-rn.html,,,Reference,,,,,,,,,,
doclivefyreusingusersmanagingcusers,Users  Managing Studio and Livefyre Network Users,Livefyre,Add and manage users and site visitors with Studio and Livefyre network.,/www/img/thumb/doclivefyreusingusersmanagingcusers.png,,https://docs.adobe.com/content/help/en/livefyre/using/users-managing/c-users.html,,,Reference,,,,,,,,,,
doclivefyreusingrightsrequestschowrequestingrightsworks,Requesting Rights,Livefyre,"Learn how rights requests work. When you bring user-generated content (UGC) into a Livefyre App, the content includes tacit permission for reuse. You must have the author's permission to use content from Twitter or Instagram.",/www/img/thumb/doclivefyreusingrightsrequestschowrequestingrightsworks.png,,https://docs.adobe.com/content/help/en/livefyre/using/rights-requests/c-how-requesting-rights-works.html,,,Reference,,,,,,,,,,
docsearchpromoteusingcgettingstarted,Getting Started,Search & Promote,"If you are new to Search&Promote and dynamic navigation, start here to get up and running with your account. Among other things, you will learn how to index your website, and customize the look and feel of your search results.",/www/img/thumb/docsearchpromoteusingcgettingstarted.png,,https://docs.adobe.com/content/help/en/search-promote/using/c-getting-started.html,,,Reference,,,,,,,,,,
docsearchpromoteusingcaboutaccountsmenu,About the Accounts menu,Search & Promote,Use Accounts on the product menu to select an account that you want to access and use.,/www/img/thumb/docsearchpromoteusingcaboutaccountsmenu.png,,https://docs.adobe.com/content/help/en/search-promote/using/c-about-accounts-menu.html,,,Reference,,,,,,,,,,
docsearchpromoteusingcaboutsimulator,About Simulator,Search & Promote,"Use Simulator to see what your search would look like if you were to push everything that is currently staged, live.",/www/img/thumb/docsearchpromoteusingcaboutsimulator.png,,https://docs.adobe.com/content/help/en/search-promote/using/c-about-simulator.html,,,Reference,,,,,,,,,,
docprimetimereleasenoteshome,Primetime Release Notes,Primetime,Latest release notes.,/www/img/thumb/docprimetimereleasenoteshome.png,,https://docs.adobe.com/content/help/en/primetime/release-notes/home.html,,,Reference,,,,,,,,,,
docprimetimereferenceapireferences,Adobe Primetime API references,Primetime,The APIs help you to create a functional application or integration quickly and easily.,/www/img/thumb/docprimetimereferenceapireferences.png,,https://docs.adobe.com/content/help/en/primetime/reference/api-references.html,,,Reference,,,,,,,,,,
docprimetimereferenceimplementationhome,Primetime Reference Implementation,Primetime,Understand the TVSDK and modify the feature managers to customize your personal player.,/www/img/thumb/docprimetimereferenceimplementationhome.png,,https://docs.adobe.com/content/help/en/primetime/reference-implementation/home.html,,,Reference,,,,,,,,,,
hxmarketingcloudhowtofirsttimesetup,Adobe Experience Cloud First-Time Setup,General,Welcome to the Adobe Experience Cloud! This guide walks you through the initial steps you need to take to get started using Experience Cloud solutions.,/www/img/thumb/19291t1.jpg,,https://helpx.adobe.com/marketing-cloud/how-to/first-time-setup.html,,,Reference,,,,,,,,,,
hxmarketingcloudhowtoplanning,Planning for the Adobe Experience Cloud,General,"Welcome to the Adobe Experience Cloud! Before you begin administration and setup tasks, make sure that you have an effective implementation plan in place. Understand the onboarding tasks that need to be done, and learn what you can do to prepare for deployment of Experience Cloud solutions.",/www/img/thumb/20480t1.jpg,,https://helpx.adobe.com/marketing-cloud/how-to/planning.html,,,Reference,,,,,,,,,,
hxenterpriseusingadminconsole,Adobe Admin Console,General,"Learn to use the Adobe Admin Console, a central location for managing your Adobe entitlements across your entire organization.",/www/img/thumb/hxenterpriseusingadminconsole.png,,https://helpx.adobe.com/enterprise/using/admin-console.html,,,Reference,,,,,,,,,,
docsocialusingreleasenotescrelnotes,Release Notes,Social,Latest release notes.,/www/img/thumb/docsocialusingreleasenotescrelnotes.png,,https://docs.adobe.com/content/help/en/social/using/release-notes/c-rel-notes.html,,,Reference,,,,,,,,,,
docsocialusinggettingstartedcgs,Getting Started with Social,Social,"Adobe Social provides a complete view of your social media initiatives across various channels, including Facebook, Twitter, Google+, YouTube, blogs, and more.",/www/img/thumb/docsocialusinggettingstartedcgs.png,,https://docs.adobe.com/content/help/en/social/using/getting-started/c-gs.html,,,Reference,,,,,,,,,,
docsocialusingcfaq,FAQ,Social,List of Frequently Asked Questions and links to where you can find the answers to these questions in Help.,/www/img/thumb/docsocialusingcfaq.png,,https://docs.adobe.com/content/help/en/social/using/c-faq.html,,,Reference,,,,,,,,,,
hxcampaignktacsusingacscontrolpanelvideouse,Control Panel,Campaign,The Control Panel allows you to monitor and manage your SFTP storage by instance and whitelist IP addresses.,/www/img/thumb/27183.jpg,,https://helpx.adobe.com/campaign/kt/acs/using/acs-control-panel-video-use.html,,,Reference,,,,,,,,,,
hxcampaignktaccusingacccontrolpanelvideouse,Control Panel,Campaign,The Control Panel allows you to monitor and manage your SFTP storage by instance and whitelist IP addresses.,/www/img/thumb/27183.jpg,,https://helpx.adobe.com/campaign/kt/acc/using/acc-control-panel-video-use.html,,,Reference,,,,,,,,,,
hxcampaignktacsusingacsexternalsignalactivityfeaturevideouse,External Signal Activity - Call a workflow with external parameters,Campaign,"The External signal activity is used to organize and orchestrate different processes that are part of the same customer journey into different workflows. It allows to start one workflow from another, enabling to support more complex customer journeys, while being able to better monitor and react in case of issues.",/www/img/thumb/27249.jpg,,https://helpx.adobe.com/campaign/kt/acs/using/acs-external-signal-activity-feature-video-use.html,,,Reference,,,,,,,,,,
hxcampaignktaccusingaccaudittrailfeaturevideouse,How to use the Audit Trail,Campaign,"Audit Trail captures, in real-time, a comprehensive list of actions and events occurring within Adobe Campaign. ",/www/img/thumb/27425.jpg,,https://helpx.adobe.com/campaign/kt/acc/using/acc-audit-trail-feature-video-use.html,,,Reference,,,,,,,,,,
hxcampaignktaccusingaccpushchannelusingaepsdktutorialsetup,Configure the Push Channel using the Experience Platform Mobile SDK ,Campaign,,/www/img/thumb/27699.jpg,,https://helpx.adobe.com/campaign/kt/acc/using/acc-push-channel-using-aep-sdk-tutorial-set-up.html,,,Reference,,,,,,,,,,
hxexperiencemanagerkteseminarsexperienceinsideraemheadlessomnichannel,Creating Headless Omnichannel Experiences with Adobe Experience Manager 6.5,Experience Manager,You need to create the next level of fluid experiences to keep up with your fast-paced customers in the evolving digital landscape. Learn how the latest innovations in Adobe Experience Manager 6.5 can make it possible.,/www/img/thumb/hxexperiencemanagerkteseminarsexperienceinsideraemheadlessomnichannel.png,,https://helpx.adobe.com/experience-manager/kt/eseminars/experience-insider/aem-headless-omnichannel.html,,,Reference,,,,,,,,,,
hxexperiencemanagerkteseminarsexperienceinsiderexptouchui,Harness the Power of Touch UI To Deliver Amazing Experiences at Scale,Experience Manager,"Discover how to accomplish your content tasks in record time in the Experience Manager Touch UI by leveraging reusable content and employing out-of-the-box components with user friendly navigation. Your team will find creating astounding experiences that drive marketing efforts is faster, more efficient, and easier than ever.",/www/img/thumb/hxexperiencemanagerkteseminarsexperienceinsiderexptouchui.png,,https://helpx.adobe.com/experience-manager/kt/eseminars/experience-insider/exp-touch-ui.html,,,Reference,,,,,,,,,,
hxexperiencemanagerkteseminarsexperienceinsiderexpcreativeopsassets1,Optimizing Creative Operations with AEM Assets,Experience Manager,"With AEM Assets 6.4, we’ve introduced new capabilities to streamline creative operations between Experience Manager Assets and Adobe Creative Cloud. Join this session to learn how to use Adobe Asset Link and other new capabilities to optimize creative operations for your designers, art producers and content teams. Join this session to learn: - Best practices using Creative Cloud & AEM with Adobe Asset Link - AEM Desktop App 1.10 Update - New connection points unveiled at MAX - Request access to the new Creative Cloud integration.",/www/img/thumb/hxexperiencemanagerkteseminarsexperienceinsiderexpcreativeopsassets1.png,,https://helpx.adobe.com/experience-manager/kt/eseminars/experience-insider/exp-creative-ops-assets1.html,,,Reference,,,,,,,,,,
hxexperiencemanager65formsusingadobesignintegrationadaptiveforms,Integrate Adobe Sign with AEM Forms,Experience Manager,Learn how to configure Adobe Sign for AEM Forms,/www/img/thumb/hxexperiencemanager65formsusingadobesignintegrationadaptiveforms.png,,https://helpx.adobe.com/experience-manager/6-5/forms/using/adobe-sign-integration-adaptive-forms.html,,,Reference,,,,,,,,,,
hxexperiencemanager65formsusingworkingwithadobesign,Using Adobe Sign in an adaptive form,Experience Manager,"Enable e-signature (Adobe Sign) workflows for an adaptive form to automate signing workflows, simplify single and multi-signature processes, and to electronically sign forms from mobile devices.",/www/img/thumb/hxexperiencemanager65formsusingworkingwithadobesign.png,,https://helpx.adobe.com/experience-manager/6-5/forms/using/working-with-adobe-sign.html,,,Reference,,,,,,,,,,
hxexperiencemanager65formsusingintroductionpublishingforms,Introduction to publishing forms on a portal,Experience Manager,AEM Forms provides with components that you can use to build your forms portal. This articles introduces you to the available forms portal components.,/www/img/thumb/hxexperiencemanager65formsusingintroductionpublishingforms.png,,https://helpx.adobe.com/experience-manager/6-5/forms/using/introduction-publishing-forms.html,,,Reference,,,,,,,,,,
hxexperiencemanager65formsusingenablingformsportalcomponents,Enabling forms portal components,Experience Manager,"Out of the box, Forms Portal components are disabled. Enable Document Services and Document Services Predicates groups to enable Forms Portal components.",/www/img/thumb/hxexperiencemanager65formsusingenablingformsportalcomponents.png,,https://helpx.adobe.com/experience-manager/6-5/forms/using/enabling-forms-portal-components.html,,,Reference,,,,,,,,,,
hxexperiencemanager65formsusingcreatingformportalpage,Creating a forms portal page,Experience Manager,Forms Portal equips Web Developers with components to create and customize a forms portal on websites authored using Adobe Experience Manager (AEM).,/www/img/thumb/hxexperiencemanager65formsusingcreatingformportalpage.png,,https://helpx.adobe.com/experience-manager/6-5/forms/using/creating-form-portal-page.html,,,Reference,,,,,,,,,,
hxexperiencemanager65formsusinglistingformswebpageusingapis,Listing forms on a web page using APIs,Experience Manager,Programmatically query Forms Manager to retrieve a filtered list of forms and display on your own web pages.,/www/img/thumb/hxexperiencemanager65formsusinglistingformswebpageusingapis.png,,https://helpx.adobe.com/experience-manager/6-5/forms/using/listing-forms-webpage-using-apis.html,,,Reference,,,,,,,,,,
hxexperiencemanager65formsusingdraftsubmissioncomponent,Drafts and submissions component,Experience Manager,Drafts and submissions component lists forms that are in the draft state and are already submitted. You can customize appearance and style of the component.,/www/img/thumb/hxexperiencemanager65formsusingdraftsubmissioncomponent.png,,https://helpx.adobe.com/experience-manager/6-5/forms/using/draft-submission-component.html,,,Reference,,,,,,,,,,
hxexperiencemanager65formsusingcustomizingtemplatesformsportalcomponents,Customizing templates for forms portal components,Experience Manager,Display custom metadata in form listing,/www/img/thumb/hxexperiencemanager65formsusingcustomizingtemplatesformsportalcomponents.png,,https://helpx.adobe.com/experience-manager/6-5/forms/using/customizing-templates-forms-portal-components.html,,,Reference,,,,,,,,,,
hxexperiencemanager65formsusingvariableinaemworkflows,Variables in AEM Forms Workflows,Experience Manager,"Create a variable, set a value for the variable, and use it in AEM Forms workflow steps.",/www/img/thumb/hxexperiencemanager65formsusingvariableinaemworkflows.png,,https://helpx.adobe.com/experience-manager/6-5/forms/using/variable-in-aem-workflows.html,,,Reference,,,,,,,,,,
uc58,Turn Customer Data into Customer Intelligence,Analytics,"Data was once a significant competitive advantage for early adopters of marketing analytics technology, it's basically par for the course now.",/www/img/thumb/cust-data-cust-intelligence.png,,https://wwwimages2.adobe.com/content/dam/acom/en/experience-cloud/customer-intellegence-data-integration/pdfs/CustomerIntelligence_HowTo_v6.0.pdf,,,Whitepaper,,,,,,,,,,
lu17,Playbook for Experience Personalization,Target,"In this playbook, we provide clear guidance to help you Clear guidance around how to formulate a winning personalization strategy for your organization.",/www/img/thumb/playbook-experience-personalization.png,,https://expleague.azureedge.net/pdf/Personalization_Playbook_Adobe_Target.pdf,,,Whitepaper,,,,,,,,,,
uc44,Orchestrated Marketing Campaigns,Campaign,Matching the right customer with the right message at the right time takes careful planning and orchestration.,/www/img/thumb/orchestration-campaigns.png,,https://wwwimages2.adobe.com/content/dam/acom/en/experience-cloud/use-cases/orchestrated-marketing-campaigns/pdfs/CampaignOrchestration_HowTo_v5.0.pdf,,,Whitepaper,,,,,,,,,,
uc43,Optimizing Paid Search through Data-Driven Objectives,Advertising Cloud,Adobe Advertising Cloud can give you unprecedented insight into the metrics you need to optimize your paid search campaigns.,/www/img/thumb/optimize-paid-search.png,,https://wwwimages2.adobe.com/content/dam/acom/en/experience-cloud/use-cases/connect-experience-overview/pdf/CustomerAcquisition_HowTo_v4.0.pdf,,,Whitepaper,,,,,,,,,,
uc39,Learn to Meet Customers Anywhere with Connected Experiences,Experience Manager,The enhanced customer experience isn't limited to digital channels. Today's brick-and-mortar businesses must use content and data to deliver better experiences.,/www/img/thumb/meet-customers.png,,https://wwwimages2.adobe.com/content/dam/acom/en/experience-cloud/use-cases/connect-experience-overview/ConnectedExperience_HowTo_v4.0.pdf,,,Whitepaper,,,,,,,,,,
